회사명,직무,상황,지역,작성일,총점,승진 기회 및 가능성,복지 및 급여,업무와 삶의 균형,사내문화,경영진,총평,장점,단점,바라는점
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 11,40%,60%,20%,40%,40%,20%,"
BEST
      ""기술인 우대는 없음, 연봉이 유사 업체 대비 매우 낮은편""
    ","엔지니어링 업계에서 모르는 사람은 없음, 수주액 기준으로 국내 10위권 안에는 들어가는 업체임","엔지니어링은 사람장사라 유능한 기술인 확보가 최우선이 되야 하나... ""기술자는 많다""라는 명언을 남기신 모 사장의 영향으로 좋은 기술자들이 많이 퇴사를 한 상황. 스펙이 좋고 능력이 인증된 기존 인원을 놓치고 그 보다 못한 스팩과 경력을 가진 인원을 더 높은 급여를 주고 섭외하는 악순환을 반복하는 회사.",기술인 우습게 보고 현장 우습게 보면 회사가 망합니다. 비슷한 수준의 타 회사만큼 급여를 올려주고 수성인으로써의 자부심을 가질 수 있게 해주세요.
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,40%,60%,60%,60%,60%,40%,"
BEST
      ""그냥 쏘쏘함 아무생각없이 다니기에 좋음""
    ","월급 따박따박 잘나오고 안밀리고 그냥 보통딱히 장점없음커피머신있는거?","단점은 비교하자면 끝이없지만행정업무가 많음 쓸데없는 보고체계성과급없음급여적음복지 체감 없음야근비 하락","기본급을 좀 올리고 퀀텀점프그런거 했음 함직원만 갈아넣는다고 되는게 아닌거같음"
(주)수성엔지니어링,기획/경영,"
          전직원
      ",서울,2023. 09,60%,60%,60%,20%,40%,20%,"
BEST
      ""경영관리쪽으로 입사해서 커리어 쌓는데는 비추.. 주먹구구식 업무진행경영진 입맛맞추기 어려움.""
    ","회사가 건실하고 안전함. 국가사업만 진행해서 수금리스크가 적음.월급 안밀리고 납작엎드려서 장기근속하기 좋음","성장한도가 정해져있음..  쓸데없는 행사 좋아하고 경영진의 말이 곧 법.내부 시스템 고도화 필요해보임","근본적으로 야근을 오래 할수밖에없는 회사, 결국 사람으로 돈버는 회사인데그에따른 처우 보상이 명확했으면 함."
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,60%,80%,40%,40%,"
BEST
      ""만족하라면 만족하나 복지가 아주 부족.. 그리고 너무 아끼려고해서 줬다 뻇긴 느낌""
    ",없지는 않지만 이게 장점이여야하는게 장점.. 부바부로 사람 잘만나면 솔직히 근무 환경 좋음,복지나 직원에 대한 개선 사항이 부족해서 좋은 인력이 남아 있을 수 있나 싶음,아끼면 똥된다. 틀린말 아닙니다. 아끼면 똥 되고 똥 보기 싫어서 떠납니다..
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,40%,80%,40%,40%,"
BEST
      ""나쁘지않게 다니기 좋은 회사. 중간 정도의 수준의 만족도로 다닐만 함""
    ",부바부지만 우리부서는 칼퇴 대부분. 월급안밀림.. 음.. 위치 좋음,사람이 중요한 업무 특성상 사람따라 업무만족도가 변함..,너무 아끼면 똥됩니다. 똥이란 소리 말하기 싫지만 똥은 피합시다
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 11,40%,60%,20%,40%,40%,20%,"
BEST
      ""기술인 우대는 없음, 연봉이 유사 업체 대비 매우 낮은편""
    ","엔지니어링 업계에서 모르는 사람은 없음, 수주액 기준으로 국내 10위권 안에는 들어가는 업체임","엔지니어링은 사람장사라 유능한 기술인 확보가 최우선이 되야 하나... ""기술자는 많다""라는 명언을 남기신 모 사장의 영향으로 좋은 기술자들이 많이 퇴사를 한 상황. 스펙이 좋고 능력이 인증된 기존 인원을 놓치고 그 보다 못한 스팩과 경력을 가진 인원을 더 높은 급여를 주고 섭외하는 악순환을 반복하는 회사.",기술인 우습게 보고 현장 우습게 보면 회사가 망합니다. 비슷한 수준의 타 회사만큼 급여를 올려주고 수성인으로써의 자부심을 가질 수 있게 해주세요.
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,40%,60%,60%,60%,60%,40%,"
BEST
      ""그냥 쏘쏘함 아무생각없이 다니기에 좋음""
    ","월급 따박따박 잘나오고 안밀리고 그냥 보통딱히 장점없음커피머신있는거?","단점은 비교하자면 끝이없지만행정업무가 많음 쓸데없는 보고체계성과급없음급여적음복지 체감 없음야근비 하락","기본급을 좀 올리고 퀀텀점프그런거 했음 함직원만 갈아넣는다고 되는게 아닌거같음"
(주)수성엔지니어링,기획/경영,"
          전직원
      ",서울,2023. 09,60%,60%,60%,20%,40%,20%,"
BEST
      ""경영관리쪽으로 입사해서 커리어 쌓는데는 비추.. 주먹구구식 업무진행경영진 입맛맞추기 어려움.""
    ","회사가 건실하고 안전함. 국가사업만 진행해서 수금리스크가 적음.월급 안밀리고 납작엎드려서 장기근속하기 좋음","성장한도가 정해져있음..  쓸데없는 행사 좋아하고 경영진의 말이 곧 법.내부 시스템 고도화 필요해보임","근본적으로 야근을 오래 할수밖에없는 회사, 결국 사람으로 돈버는 회사인데그에따른 처우 보상이 명확했으면 함."
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,60%,80%,40%,40%,"
BEST
      ""만족하라면 만족하나 복지가 아주 부족.. 그리고 너무 아끼려고해서 줬다 뻇긴 느낌""
    ",없지는 않지만 이게 장점이여야하는게 장점.. 부바부로 사람 잘만나면 솔직히 근무 환경 좋음,복지나 직원에 대한 개선 사항이 부족해서 좋은 인력이 남아 있을 수 있나 싶음,아끼면 똥된다. 틀린말 아닙니다. 아끼면 똥 되고 똥 보기 싫어서 떠납니다..
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,40%,80%,40%,40%,"
BEST
      ""나쁘지않게 다니기 좋은 회사. 중간 정도의 수준의 만족도로 다닐만 함""
    ",부바부지만 우리부서는 칼퇴 대부분. 월급안밀림.. 음.. 위치 좋음,사람이 중요한 업무 특성상 사람따라 업무만족도가 변함..,너무 아끼면 똥됩니다. 똥이란 소리 말하기 싫지만 똥은 피합시다
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 11,40%,60%,20%,40%,40%,20%,"
BEST
      ""기술인 우대는 없음, 연봉이 유사 업체 대비 매우 낮은편""
    ","엔지니어링 업계에서 모르는 사람은 없음, 수주액 기준으로 국내 10위권 안에는 들어가는 업체임","엔지니어링은 사람장사라 유능한 기술인 확보가 최우선이 되야 하나... ""기술자는 많다""라는 명언을 남기신 모 사장의 영향으로 좋은 기술자들이 많이 퇴사를 한 상황. 스펙이 좋고 능력이 인증된 기존 인원을 놓치고 그 보다 못한 스팩과 경력을 가진 인원을 더 높은 급여를 주고 섭외하는 악순환을 반복하는 회사.",기술인 우습게 보고 현장 우습게 보면 회사가 망합니다. 비슷한 수준의 타 회사만큼 급여를 올려주고 수성인으로써의 자부심을 가질 수 있게 해주세요.
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,40%,60%,60%,60%,60%,40%,"
BEST
      ""그냥 쏘쏘함 아무생각없이 다니기에 좋음""
    ","월급 따박따박 잘나오고 안밀리고 그냥 보통딱히 장점없음커피머신있는거?","단점은 비교하자면 끝이없지만행정업무가 많음 쓸데없는 보고체계성과급없음급여적음복지 체감 없음야근비 하락","기본급을 좀 올리고 퀀텀점프그런거 했음 함직원만 갈아넣는다고 되는게 아닌거같음"
(주)수성엔지니어링,기획/경영,"
          전직원
      ",서울,2023. 09,60%,60%,60%,20%,40%,20%,"
BEST
      ""경영관리쪽으로 입사해서 커리어 쌓는데는 비추.. 주먹구구식 업무진행경영진 입맛맞추기 어려움.""
    ","회사가 건실하고 안전함. 국가사업만 진행해서 수금리스크가 적음.월급 안밀리고 납작엎드려서 장기근속하기 좋음","성장한도가 정해져있음..  쓸데없는 행사 좋아하고 경영진의 말이 곧 법.내부 시스템 고도화 필요해보임","근본적으로 야근을 오래 할수밖에없는 회사, 결국 사람으로 돈버는 회사인데그에따른 처우 보상이 명확했으면 함."
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,60%,80%,40%,40%,"
BEST
      ""만족하라면 만족하나 복지가 아주 부족.. 그리고 너무 아끼려고해서 줬다 뻇긴 느낌""
    ",없지는 않지만 이게 장점이여야하는게 장점.. 부바부로 사람 잘만나면 솔직히 근무 환경 좋음,복지나 직원에 대한 개선 사항이 부족해서 좋은 인력이 남아 있을 수 있나 싶음,아끼면 똥된다. 틀린말 아닙니다. 아끼면 똥 되고 똥 보기 싫어서 떠납니다..
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,40%,80%,40%,40%,"
BEST
      ""나쁘지않게 다니기 좋은 회사. 중간 정도의 수준의 만족도로 다닐만 함""
    ",부바부지만 우리부서는 칼퇴 대부분. 월급안밀림.. 음.. 위치 좋음,사람이 중요한 업무 특성상 사람따라 업무만족도가 변함..,너무 아끼면 똥됩니다. 똥이란 소리 말하기 싫지만 똥은 피합시다
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 11,40%,60%,20%,40%,40%,20%,"
BEST
      ""기술인 우대는 없음, 연봉이 유사 업체 대비 매우 낮은편""
    ","엔지니어링 업계에서 모르는 사람은 없음, 수주액 기준으로 국내 10위권 안에는 들어가는 업체임","엔지니어링은 사람장사라 유능한 기술인 확보가 최우선이 되야 하나... ""기술자는 많다""라는 명언을 남기신 모 사장의 영향으로 좋은 기술자들이 많이 퇴사를 한 상황. 스펙이 좋고 능력이 인증된 기존 인원을 놓치고 그 보다 못한 스팩과 경력을 가진 인원을 더 높은 급여를 주고 섭외하는 악순환을 반복하는 회사.",기술인 우습게 보고 현장 우습게 보면 회사가 망합니다. 비슷한 수준의 타 회사만큼 급여를 올려주고 수성인으로써의 자부심을 가질 수 있게 해주세요.
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,40%,60%,60%,60%,60%,40%,"
BEST
      ""그냥 쏘쏘함 아무생각없이 다니기에 좋음""
    ","월급 따박따박 잘나오고 안밀리고 그냥 보통딱히 장점없음커피머신있는거?","단점은 비교하자면 끝이없지만행정업무가 많음 쓸데없는 보고체계성과급없음급여적음복지 체감 없음야근비 하락","기본급을 좀 올리고 퀀텀점프그런거 했음 함직원만 갈아넣는다고 되는게 아닌거같음"
(주)수성엔지니어링,기획/경영,"
          전직원
      ",서울,2023. 09,60%,60%,60%,20%,40%,20%,"
BEST
      ""경영관리쪽으로 입사해서 커리어 쌓는데는 비추.. 주먹구구식 업무진행경영진 입맛맞추기 어려움.""
    ","회사가 건실하고 안전함. 국가사업만 진행해서 수금리스크가 적음.월급 안밀리고 납작엎드려서 장기근속하기 좋음","성장한도가 정해져있음..  쓸데없는 행사 좋아하고 경영진의 말이 곧 법.내부 시스템 고도화 필요해보임","근본적으로 야근을 오래 할수밖에없는 회사, 결국 사람으로 돈버는 회사인데그에따른 처우 보상이 명확했으면 함."
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,60%,80%,40%,40%,"
BEST
      ""만족하라면 만족하나 복지가 아주 부족.. 그리고 너무 아끼려고해서 줬다 뻇긴 느낌""
    ",없지는 않지만 이게 장점이여야하는게 장점.. 부바부로 사람 잘만나면 솔직히 근무 환경 좋음,복지나 직원에 대한 개선 사항이 부족해서 좋은 인력이 남아 있을 수 있나 싶음,아끼면 똥된다. 틀린말 아닙니다. 아끼면 똥 되고 똥 보기 싫어서 떠납니다..
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 09,60%,80%,40%,80%,40%,40%,"
BEST
      ""나쁘지않게 다니기 좋은 회사. 중간 정도의 수준의 만족도로 다닐만 함""
    ",부바부지만 우리부서는 칼퇴 대부분. 월급안밀림.. 음.. 위치 좋음,사람이 중요한 업무 특성상 사람따라 업무만족도가 변함..,너무 아끼면 똥됩니다. 똥이란 소리 말하기 싫지만 똥은 피합시다
(주)수성엔지니어링,엔지니어링,"
          현직원
      ",서울,2023. 11,40%,60%,20%,40%,40%,20%,"
BEST
      ""기술인 우대는 없음, 연봉이 유사 업체 대비 매우 낮은편""
    ","엔지니어링 업계에서 모르는 사람은 없음, 수주액 기준으로 국내 10위권 안에는 들어가는 업체임","엔지니어링은 사람장사라 유능한 기술인 확보가 최우선이 되야 하나... ""기술자는 많다""라는 명언을 남기신 모 사장의 영향으로 좋은 기술자들이 많이 퇴사를 한 상황. 스펙이 좋고 능력이 인증된 기존 인원을 놓치고 그 보다 못한 스팩과 경력을 가진 인원을 더 높은 급여를 주고 섭외하는 악순환을 반복하는 회사.",기술인 우습게 보고 현장 우습게 보면 회사가 망합니다. 비슷한 수준의 타 회사만큼 급여를 올려주고 수성인으로써의 자부심을 가질 수 있게 해주세요.
